20251106_HM499GaHf2Nb_chiAC_vs_T_B_0T.003.txt Thu, Nov 6, 2025 3:39:42 PM Gabriele
Magnet: None
Trigger spacing of 0.010000 on column #3
Offsets:	0.000000000E+0	0.000000000E+0	0.000000000E+0	0.000000000E+0	0.000000000E+0

Scale Factors:	1.000000000E+0	1.000000000E+0	1.000000000E+0	1.000000000E+0	1.000000000E+0


Lockin_V_003	Chan2_V_003	Temperature_003	Field_003	Timestamp_003
-3.725310000E-8	1.192100000E-7	6.213100000E+0	2.858541012E-1	2.759790000E+2
-1.713640000E-7	-3.650800000E-7	6.200200000E+0	2.858541012E-1	2.773610000E+2
1.117590000E-7	7.450630000E-8	6.189400000E+0	2.858541012E-1	2.786970000E+2
-1.490130000E-8	-5.960510000E-8	6.176400000E+0	2.858541012E-1	2.805040000E+2
-3.352780000E-7	-4.544870000E-7	6.165400000E+0	2.858541012E-1	2.812940000E+2
-3.576300000E-7	-5.960510000E-8	6.154600000E+0	2.858541012E-1	2.828170000E+2
-7.376110000E-7	-3.650800000E-7	6.143900000E+0	2.858541012E-1	2.838420000E+2
-9.611320000E-7	-4.321350000E-7	6.133200000E+0	2.858541012E-1	2.854600000E+2
-1.162300000E-6	-1.788150000E-7	6.120900000E+0	2.858541012E-1	2.869040000E+2
-7.450620000E-7	-4.321350000E-7	6.110700000E+0	2.858541012E-1	2.884330000E+2
-1.207000000E-6	0.000000000E+0	6.098700000E+0	2.858541012E-1	2.896200000E+2
-1.393270000E-6	-4.172340000E-7	6.086200000E+0	2.858541012E-1	2.909920000E+2
-1.557180000E-6	-3.203770000E-7	6.074000000E+0	2.858541012E-1	2.922590000E+2
-1.214450000E-6	-5.215430000E-8	6.062000000E+0	2.858541012E-1	2.936140000E+2
-1.326210000E-6	-1.415620000E-7	6.049800000E+0	2.858541012E-1	2.955970000E+2
-1.654040000E-6	-3.203770000E-7	6.039800000E+0	2.858541012E-1	2.967180000E+2
-1.348560000E-6	-7.450640000E-9	6.028200000E+0	2.858541012E-1	2.982760000E+2
-1.557180000E-6	1.490130000E-7	6.016100000E+0	2.858541012E-1	2.993310000E+2
-1.750890000E-6	1.564630000E-7	6.003000000E+0	2.858541012E-1	3.010990000E+2
-1.460320000E-6	7.450630000E-8	5.990800000E+0	2.858541012E-1	3.024050000E+2
-1.788150000E-6	-2.160680000E-7	5.978200000E+0	2.858541012E-1	3.037240000E+2
-1.668940000E-6	2.011670000E-7	5.964200000E+0	2.858541012E-1	3.056070000E+2
-1.944620000E-6	1.788150000E-7	5.952000000E+0	2.858541012E-1	3.071880000E+2
-1.586980000E-6	1.490130000E-7	5.938900000E+0	2.858541012E-1	3.086650000E+2
-1.832850000E-6	2.682230000E-7	5.928500000E+0	2.858541012E-1	3.098940000E+2
-2.056370000E-6	-1.043090000E-7	5.915700000E+0	2.858541012E-1	3.116410000E+2
-1.706190000E-6	-2.086170000E-7	5.901900000E+0	2.858541012E-1	3.132130000E+2
-1.564630000E-6	-1.117590000E-7	5.890000000E+0	2.858541012E-1	3.142680000E+2
-2.086180000E-6	-7.450630000E-8	5.878300000E+0	2.858541012E-1	3.157710000E+2
-2.019120000E-6	1.937160000E-7	5.866400000E+0	2.858541012E-1	3.175970000E+2
-2.019120000E-6	1.788150000E-7	5.853500000E+0	2.858541012E-1	3.192090000E+2
-1.721090000E-6	2.831240000E-7	5.842500000E+0	2.858541012E-1	3.206750000E+2
-1.840300000E-6	3.054760000E-7	5.828600000E+0	2.858541012E-1	3.217460000E+2
-1.609330000E-6	2.086170000E-7	5.814900000E+0	2.858541012E-1	3.232050000E+2
-1.862650000E-6	-2.384200000E-7	5.804800000E+0	2.858541012E-1	3.250830000E+2
-1.549730000E-6	-5.960510000E-8	5.792100000E+0	2.858541012E-1	3.262770000E+2
-1.706190000E-6	2.533220000E-7	5.779400000E+0	2.858541012E-1	3.280330000E+2
-2.123430000E-6	8.195680000E-8	5.766800000E+0	2.858541012E-1	3.294170000E+2
-1.706190000E-6	2.458710000E-7	5.755600000E+0	2.858541012E-1	3.307320000E+2
-1.594430000E-6	1.043090000E-7	5.744900000E+0	2.858541012E-1	3.320080000E+2
-1.646590000E-6	8.940740000E-8	5.734100000E+0	2.858541012E-1	3.330890000E+2
-1.706190000E-6	2.309690000E-7	5.721900000E+0	2.858541012E-1	3.346810000E+2
-2.086180000E-6	2.235190000E-8	5.711100000E+0	2.858541012E-1	3.360480000E+2
-2.108530000E-6	0.000000000E+0	5.699100000E+0	2.858541012E-1	3.374840000E+2
-2.034020000E-6	2.160680000E-7	5.688200000E+0	2.858541012E-1	3.389460000E+2
-1.735990000E-6	2.458710000E-7	5.677500000E+0	2.858541012E-1	3.400520000E+2
-2.034020000E-6	-1.490130000E-7	5.666900000E+0	2.858541012E-1	3.414160000E+2
-1.579530000E-6	-3.725310000E-8	5.652400000E+0	2.858541012E-1	3.429600000E+2
-1.646590000E-6	1.564630000E-7	5.641000000E+0	2.858541012E-1	3.445540000E+2
-2.138330000E-6	-1.192100000E-7	5.627500000E+0	2.858541012E-1	3.459060000E+2
-1.579530000E-6	5.960510000E-8	5.616100000E+0	2.858541012E-1	3.474380000E+2
-2.086180000E-6	5.960510000E-8	5.601300000E+0	2.858541012E-1	3.495120000E+2
-1.654040000E-6	2.160680000E-7	5.588000000E+0	2.858541012E-1	3.508340000E+2
-1.728540000E-6	-1.266610000E-7	5.574500000E+0	2.858541012E-1	3.523070000E+2
-1.646590000E-6	-1.117590000E-7	5.559600000E+0	2.858541012E-1	3.540930000E+2
-2.101080000E-6	-4.470370000E-8	5.546200000E+0	2.858541012E-1	3.557770000E+2
-2.130880000E-6	5.960510000E-8	5.534500000E+0	2.858541012E-1	3.572180000E+2
-1.966970000E-6	-1.937160000E-7	5.521400000E+0	2.858541012E-1	3.589860000E+2
-1.728540000E-6	2.607720000E-7	5.511100000E+0	2.858541012E-1	3.597890000E+2
-1.668940000E-6	8.195680000E-8	5.499000000E+0	2.858541012E-1	3.612540000E+2
-1.728540000E-6	-1.862650000E-7	5.488200000E+0	2.858541012E-1	3.627170000E+2
-1.810500000E-6	-2.607720000E-7	5.478100000E+0	2.858541012E-1	3.641650000E+2
-2.153230000E-6	-4.470370000E-8	5.465000000E+0	2.858541012E-1	3.656450000E+2
-2.093630000E-6	5.960510000E-8	5.451500000E+0	2.858541012E-1	3.670920000E+2
-2.011670000E-6	-1.862650000E-7	5.441400000E+0	2.858541012E-1	3.683130000E+2
-1.691290000E-6	-1.490130000E-7	5.428500000E+0	2.858541012E-1	3.700650000E+2
-1.713640000E-6	2.160680000E-7	5.414400000E+0	2.858541012E-1	3.716390000E+2
-1.966970000E-6	3.054760000E-7	5.402600000E+0	2.858541012E-1	3.732260000E+2
-1.914810000E-6	-1.937160000E-7	5.391400000E+0	2.858541012E-1	3.740410000E+2
-1.780700000E-6	3.129260000E-7	5.378900000E+0	2.858541012E-1	3.757480000E+2
-2.004220000E-6	2.086170000E-7	5.368800000E+0	2.858541012E-1	3.769770000E+2
-1.639140000E-6	1.266610000E-7	5.357900000E+0	2.858541012E-1	3.786460000E+2
-2.048920000E-6	1.117590000E-7	5.346400000E+0	2.858541012E-1	3.801960000E+2
-1.765790000E-6	-1.564630000E-7	5.332800000E+0	2.858541012E-1	3.815590000E+2
-2.160680000E-6	1.639140000E-7	5.322100000E+0	2.858541012E-1	3.827040000E+2
-2.034020000E-6	-1.713640000E-7	5.311500000E+0	2.858541012E-1	3.839230000E+2
-1.981870000E-6	-1.862650000E-7	5.298300000E+0	2.858541012E-1	3.855340000E+2
-1.840300000E-6	-2.160680000E-7	5.287400000E+0	2.858541012E-1	3.871290000E+2
-1.780700000E-6	2.607720000E-7	5.273600000E+0	2.858541012E-1	3.884940000E+2
-2.011670000E-6	2.533220000E-7	5.260400000E+0	2.858541012E-1	3.898970000E+2
-1.713640000E-6	-1.937160000E-7	5.248900000E+0	2.858541012E-1	3.914240000E+2
-1.721090000E-6	-1.266610000E-7	5.237900000E+0	2.858541012E-1	3.928550000E+2
-2.004220000E-6	2.309690000E-7	5.226900000E+0	2.858541012E-1	3.945630000E+2
-1.713640000E-6	1.564630000E-7	5.214000000E+0	2.858541012E-1	3.958580000E+2
-1.788150000E-6	-2.011670000E-7	5.202400000E+0	2.858541012E-1	3.969910000E+2
-2.093630000E-6	2.160680000E-7	5.191200000E+0	2.858541012E-1	3.983220000E+2
-1.728540000E-6	2.235180000E-7	5.179400000E+0	2.858541012E-1	3.998010000E+2
-2.123430000E-6	-5.215430000E-8	5.167600000E+0	2.858541012E-1	4.015230000E+2
-2.034020000E-6	-1.937160000E-7	5.155200000E+0	2.858541012E-1	4.027560000E+2
-1.885000000E-6	-2.309690000E-7	5.141400000E+0	2.858541012E-1	4.043590000E+2
-1.676390000E-6	-6.705570000E-8	5.131100000E+0	2.858541012E-1	4.059350000E+2
-2.063830000E-6	2.011670000E-7	5.116200000E+0	2.858541012E-1	4.072960000E+2
-2.123430000E-6	1.341110000E-7	5.103200000E+0	2.858541012E-1	4.087200000E+2
-2.078730000E-6	1.788150000E-7	5.091100000E+0	2.858541012E-1	4.105230000E+2
-1.721090000E-6	1.862650000E-7	5.080600000E+0	2.858541012E-1	4.116420000E+2
-1.698740000E-6	-8.195680000E-8	5.065300000E+0	2.858541012E-1	4.136590000E+2
-1.877550000E-6	-2.160680000E-7	5.052500000E+0	2.858541012E-1	4.151220000E+2
-2.108530000E-6	-3.725310000E-8	5.041400000E+0	2.858541012E-1	4.162330000E+2
-1.713640000E-6	-1.117590000E-7	5.029000000E+0	2.858541012E-1	4.177920000E+2
-1.668940000E-6	0.000000000E+0	5.015400000E+0	2.858541012E-1	4.195630000E+2
-1.646590000E-6	1.266610000E-7	5.002900000E+0	2.858541012E-1	4.211710000E+2
-1.966970000E-6	2.533220000E-7	4.989300000E+0	2.858541012E-1	4.227330000E+2
-1.691290000E-6	-1.490130000E-7	4.975600000E+0	2.858541012E-1	4.240690000E+2
-1.885000000E-6	-1.862650000E-7	4.965100000E+0	2.858541012E-1	4.255260000E+2
-1.989320000E-6	-2.533220000E-7	4.948900000E+0	2.858541012E-1	4.275060000E+2
-1.616780000E-6	2.980250000E-8	4.936500000E+0	2.858541012E-1	4.292490000E+2
-1.646590000E-6	1.043090000E-7	4.922200000E+0	2.858541012E-1	4.304910000E+2
-2.063830000E-6	1.639140000E-7	4.912100000E+0	2.858541012E-1	4.315080000E+2
-1.616780000E-6	-5.215430000E-8	4.900200000E+0	2.858541012E-1	4.333880000E+2
-1.639140000E-6	-2.235190000E-8	4.887800000E+0	2.858541012E-1	4.349980000E+2
-1.780700000E-6	-2.533220000E-7	4.873100000E+0	2.858541012E-1	4.364570000E+2
-1.952070000E-6	3.278270000E-7	4.860900000E+0	2.858541012E-1	4.381710000E+2
-2.086180000E-6	1.713640000E-7	4.850700000E+0	2.858541012E-1	4.394060000E+2
-2.048920000E-6	-2.309690000E-7	4.840600000E+0	2.858541012E-1	4.406140000E+2
-1.609330000E-6	0.000000000E+0	4.826300000E+0	2.858541012E-1	4.419870000E+2
-1.803050000E-6	3.054760000E-7	4.812700000E+0	2.858541012E-1	4.439270000E+2
-1.773250000E-6	2.160680000E-7	4.802100000E+0	2.858541012E-1	4.455470000E+2
-2.034020000E-6	-1.415620000E-7	4.787600000E+0	2.858541012E-1	4.469020000E+2
-2.108530000E-6	0.000000000E+0	4.773700000E+0	2.858541012E-1	4.483470000E+2
-1.996770000E-6	-1.415620000E-7	4.760600000E+0	2.858541012E-1	4.499370000E+2
-1.661490000E-6	-1.490130000E-8	4.746300000E+0	2.858541012E-1	4.520460000E+2
-1.713640000E-6	2.235180000E-7	4.734400000E+0	2.858541012E-1	4.532710000E+2
-1.713640000E-6	2.309690000E-7	4.724100000E+0	2.858541012E-1	4.543430000E+2
-1.601880000E-6	4.470370000E-8	4.713000000E+0	2.858541012E-1	4.558030000E+2
-1.773250000E-6	-1.937160000E-7	4.700300000E+0	2.858541012E-1	4.572680000E+2
-1.676390000E-6	-2.980250000E-8	4.685300000E+0	2.858541012E-1	4.588540000E+2
-1.661490000E-6	1.043090000E-7	4.674400000E+0	2.858541012E-1	4.604530000E+2
-2.108530000E-6	-8.195680000E-8	4.663100000E+0	2.858541012E-1	4.618040000E+2
-2.011670000E-6	2.533220000E-7	4.647500000E+0	2.858541012E-1	4.638230000E+2
-2.078730000E-6	2.086170000E-7	4.636500000E+0	2.858541012E-1	4.654230000E+2
-1.855200000E-6	-1.862650000E-7	4.624100000E+0	2.858541012E-1	4.662400000E+2
-1.668940000E-6	4.470370000E-8	4.611200000E+0	2.858541012E-1	4.678180000E+2
-1.654040000E-6	-1.415620000E-7	4.596500000E+0	2.858541012E-1	4.698110000E+2
-1.765790000E-6	-1.639140000E-7	4.580900000E+0	2.858541012E-1	4.719780000E+2
-2.115980000E-6	2.309690000E-7	4.568600000E+0	2.858541012E-1	4.731340000E+2
-2.160680000E-6	5.960510000E-8	4.558400000E+0	2.858541012E-1	4.741890000E+2
-1.691290000E-6	-1.341110000E-7	4.545700000E+0	2.858541012E-1	4.759180000E+2
-1.601880000E-6	9.685800000E-8	4.535600000E+0	2.858541012E-1	4.771460000E+2
-1.721090000E-6	2.533220000E-7	4.523000000E+0	2.858541012E-1	4.787380000E+2
-2.019120000E-6	2.533220000E-7	4.509900000E+0	2.858541012E-1	4.803260000E+2
-2.034020000E-6	-2.458710000E-7	4.497200000E+0	2.858541012E-1	4.816910000E+2
-2.145780000E-6	-7.450630000E-8	4.485300000E+0	2.858541012E-1	4.831460000E+2
-1.944620000E-6	-2.086170000E-7	4.470600000E+0	2.858541012E-1	4.847420000E+2
-1.825400000E-6	2.458710000E-7	4.460000000E+0	2.858541012E-1	4.860880000E+2
