20250701_HM467CuNb3Zr2_chiAC_vs_T_B_0.001.txt Tue, Jul 1, 2025 2:30:20 PM Juan Jackson
Magnet: None
Trigger spacing of 0.010000 on column #1
Offsets:	0.000000000E+0	0.000000000E+0	0.000000000E+0	0.000000000E+0	0.000000000E+0

Scale Factors:	1.000000000E+0	1.000000000E+0	1.000000000E+0	1.000000000E+0	1.000000000E+0

0T
Temperature_001	Field_001	Chan1_V_001	Chan2_V_001	Timestamp_001
1.117920000E+1	1.504495181E-2	-1.862660000E-8	-3.725320000E-9	7.044200000E+1
1.116750000E+1	1.504495181E-2	1.862660000E-9	-5.587960000E-9	7.289000000E+1
1.115590000E+1	1.504495181E-2	-3.352780000E-8	-1.676390000E-8	7.525400000E+1
1.114340000E+1	1.504495181E-2	4.470370000E-8	-4.842900000E-8	7.771800000E+1
1.113290000E+1	1.504495181E-2	0.000000000E+0	1.862660000E-8	8.006400000E+1
1.112050000E+1	1.504495181E-2	-1.490130000E-8	0.000000000E+0	8.249000000E+1
1.111020000E+1	1.504495181E-2	-1.117590000E-8	-1.303860000E-8	8.448300000E+1
1.110000000E+1	1.504495181E-2	-1.676390000E-8	-7.450640000E-9	8.645700000E+1
1.108840000E+1	1.504495181E-2	-9.313280000E-9	-2.235190000E-8	8.885300000E+1
1.107750000E+1	1.504495181E-2	-5.587960000E-9	-9.313280000E-9	9.125700000E+1
1.106490000E+1	1.504495181E-2	-1.862660000E-8	0.000000000E+0	9.369900000E+1
1.105470000E+1	1.504495181E-2	3.539050000E-8	-4.470370000E-8	9.567500000E+1
1.104250000E+1	1.504495181E-2	-6.519300000E-8	3.725320000E-9	9.821600000E+1
1.103030000E+1	1.504495181E-2	-2.048920000E-8	-6.146770000E-8	1.008550000E+2
1.101970000E+1	1.504495181E-2	-5.215430000E-8	9.313280000E-9	1.027490000E+2
1.100870000E+1	1.504495181E-2	-4.470370000E-8	-2.980250000E-8	1.047540000E+2
1.099690000E+1	1.504495181E-2	-2.235190000E-8	-1.862660000E-8	1.071410000E+2
1.098680000E+1	1.504495181E-2	-3.352780000E-8	-4.842900000E-8	1.091060000E+2
1.097620000E+1	1.504495181E-2	-4.656640000E-8	2.980250000E-8	1.111280000E+2
1.096490000E+1	1.504495181E-2	-4.097840000E-8	-2.793980000E-8	1.135070000E+2
1.095320000E+1	1.504495181E-2	-3.911580000E-8	-3.352780000E-8	1.159100000E+2
1.094110000E+1	1.504495181E-2	5.401690000E-8	-1.154840000E-7	1.183450000E+2
1.093040000E+1	1.504495181E-2	9.313280000E-9	5.587960000E-9	1.207720000E+2
1.091980000E+1	1.504495181E-2	7.450640000E-9	-1.862660000E-8	1.227860000E+2
1.090930000E+1	1.504495181E-2	-3.539050000E-8	-3.352780000E-8	1.247310000E+2
1.089790000E+1	1.504495181E-2	-4.842900000E-8	1.490130000E-8	1.271270000E+2
1.088620000E+1	1.504495181E-2	-1.676390000E-8	-5.587960000E-9	1.295210000E+2
1.087550000E+1	1.504495181E-2	-3.352780000E-8	-3.539050000E-8	1.315800000E+2
1.086310000E+1	1.504495181E-2	-1.117590000E-8	9.313280000E-9	1.339220000E+2
1.085160000E+1	1.504495181E-2	-1.117590000E-8	-2.793980000E-8	1.364580000E+2
1.084110000E+1	1.504495181E-2	3.166520000E-8	2.607710000E-8	1.385010000E+2
1.083100000E+1	1.504495181E-2	-7.450640000E-9	-5.029160000E-8	1.408790000E+2
1.081990000E+1	1.504495181E-2	-3.352780000E-8	-2.607710000E-8	1.427260000E+2
1.080750000E+1	1.504495181E-2	1.303860000E-8	-1.676390000E-8	1.451230000E+2
1.079680000E+1	1.504495181E-2	-9.313280000E-9	-1.303860000E-8	1.473960000E+2
1.078620000E+1	1.504495181E-2	-2.793980000E-8	9.313280000E-9	1.495380000E+2
1.077560000E+1	1.504495181E-2	-3.911580000E-8	-3.352780000E-8	1.518400000E+2
1.076520000E+1	1.504495181E-2	-3.352780000E-8	6.146770000E-8	1.536590000E+2
1.075330000E+1	1.504495181E-2	-6.333040000E-8	-1.490130000E-8	1.560600000E+2
1.074170000E+1	1.504495181E-2	-1.136220000E-7	-2.980250000E-8	1.583480000E+2
1.073020000E+1	1.504495181E-2	-7.264360000E-8	-1.117590000E-8	1.607480000E+2
1.071970000E+1	1.504495181E-2	-6.891830000E-8	-4.284110000E-8	1.630220000E+2
1.070830000E+1	1.504495181E-2	-9.127010000E-8	-9.313280000E-9	1.650070000E+2
1.069710000E+1	1.504495181E-2	-1.434250000E-7	-3.911580000E-8	1.673960000E+2
1.068530000E+1	1.504495181E-2	-1.881280000E-7	-4.656640000E-8	1.697160000E+2
1.067400000E+1	1.504495181E-2	-2.905740000E-7	-1.862660000E-8	1.716830000E+2
1.066170000E+1	1.504495181E-2	-3.855690000E-7	-4.842900000E-8	1.743280000E+2
1.064880000E+1	1.504495181E-2	-4.638000000E-7	-6.891830000E-8	1.767160000E+2
1.063810000E+1	1.504495181E-2	-6.258520000E-7	-8.754480000E-8	1.794720000E+2
1.062780000E+1	1.504495181E-2	-7.841770000E-7	-1.322490000E-7	1.810570000E+2
1.061510000E+1	1.504495181E-2	-9.201500000E-7	-1.080340000E-7	1.833940000E+2
1.060470000E+1	1.504495181E-2	-1.052400000E-6	-1.024460000E-7	1.857280000E+2
1.059220000E+1	1.504495181E-2	-1.227490000E-6	-1.005830000E-7	1.881100000E+2
1.057930000E+1	1.504495181E-2	-1.318760000E-6	-9.127010000E-8	1.907320000E+2
1.056630000E+1	1.504495181E-2	-1.464050000E-6	-8.754480000E-8	1.931240000E+2
1.055550000E+1	1.504495181E-2	-1.521790000E-6	-1.303860000E-8	1.956730000E+2
1.054430000E+1	1.504495181E-2	-1.613060000E-6	-2.793980000E-8	1.977840000E+2
1.053160000E+1	1.504495181E-2	-1.706190000E-6	-1.490130000E-8	2.001930000E+2
1.052110000E+1	1.504495181E-2	-1.756480000E-6	3.725320000E-9	2.024790000E+2
1.050990000E+1	1.504495181E-2	-1.857060000E-6	-9.313280000E-9	2.048530000E+2
1.049800000E+1	1.504495181E-2	-1.838440000E-6	2.235190000E-8	2.071260000E+2
1.048780000E+1	1.504495181E-2	-1.849610000E-6	-5.401690000E-8	2.091310000E+2
1.047770000E+1	1.504495181E-2	-1.927850000E-6	3.911580000E-8	2.111720000E+2
1.046660000E+1	1.504495181E-2	-1.901770000E-6	4.284110000E-8	2.134130000E+2
1.045620000E+1	1.504495181E-2	-1.935300000E-6	5.774220000E-8	2.153920000E+2
1.044450000E+1	1.504495181E-2	-1.953930000E-6	1.620510000E-7	2.181890000E+2
1.043200000E+1	1.504495181E-2	-1.950200000E-6	2.421450000E-8	2.201160000E+2
1.042180000E+1	1.504495181E-2	-1.996770000E-6	1.452870000E-7	2.224760000E+2
1.041050000E+1	1.504495181E-2	-2.048920000E-6	3.166520000E-8	2.247400000E+2
1.039760000E+1	1.504495181E-2	-2.000500000E-6	-2.048920000E-8	2.271320000E+2
1.038680000E+1	1.504495181E-2	-2.052650000E-6	1.192100000E-7	2.293120000E+2
1.037610000E+1	1.504495181E-2	-1.996770000E-6	0.000000000E+0	2.313930000E+2
1.036480000E+1	1.504495181E-2	-2.013530000E-6	4.097840000E-8	2.340850000E+2
1.035300000E+1	1.504495181E-2	-2.061960000E-6	7.450630000E-8	2.360760000E+2
1.034150000E+1	1.504495181E-2	-2.071280000E-6	7.823160000E-8	2.384880000E+2
1.033100000E+1	1.504495181E-2	-2.071280000E-6	1.229350000E-7	2.405840000E+2
1.032020000E+1	1.504495181E-2	-2.048920000E-6	5.960510000E-8	2.427410000E+2
1.030700000E+1	1.504495181E-2	-2.089900000E-6	7.636890000E-8	2.453060000E+2
1.029520000E+1	1.504495181E-2	-2.054510000E-6	5.774220000E-8	2.476710000E+2
1.028310000E+1	1.504495181E-2	-2.121570000E-6	9.127010000E-8	2.505300000E+2
1.027250000E+1	1.504495181E-2	-2.102940000E-6	0.000000000E+0	2.523160000E+2
1.026060000E+1	1.504495181E-2	-2.151370000E-6	6.519300000E-8	2.544670000E+2
1.024860000E+1	1.504495181E-2	-2.121570000E-6	4.284110000E-8	2.570580000E+2
1.023600000E+1	1.504495181E-2	-2.101080000E-6	1.620510000E-7	2.593970000E+2
1.022460000E+1	1.504495181E-2	-2.099220000E-6	6.705570000E-8	2.620740000E+2
1.021290000E+1	1.504495181E-2	-2.110390000E-6	1.490130000E-8	2.640750000E+2
1.020110000E+1	1.504495181E-2	-2.125290000E-6	5.587960000E-8	2.665910000E+2
1.018910000E+1	1.504495181E-2	-2.086180000E-6	6.705570000E-8	2.687190000E+2
1.017810000E+1	1.504495181E-2	-2.071280000E-6	9.313270000E-8	2.707840000E+2
1.016760000E+1	1.504495181E-2	-2.086180000E-6	1.154840000E-7	2.733830000E+2
1.015730000E+1	1.504495181E-2	-2.101080000E-6	2.793980000E-8	2.755430000E+2
1.014530000E+1	1.504495181E-2	-2.086180000E-6	4.656640000E-8	2.775370000E+2
1.013360000E+1	1.504495181E-2	-2.119700000E-6	6.146770000E-8	2.800560000E+2
1.012350000E+1	1.504495181E-2	-2.106670000E-6	7.450630000E-8	2.817130000E+2
1.011200000E+1	1.504495181E-2	-2.097350000E-6	5.401690000E-8	2.842060000E+2
1.010110000E+1	1.504495181E-2	-2.127160000E-6	5.774220000E-8	2.863500000E+2
1.008950000E+1	1.504495181E-2	-2.138330000E-6	9.499540000E-8	2.884560000E+2
1.007720000E+1	1.504495181E-2	-2.099220000E-6	1.024460000E-7	2.910490000E+2
1.006670000E+1	1.504495181E-2	-2.099220000E-6	5.401690000E-8	2.935870000E+2
1.005540000E+1	1.504495181E-2	-2.151370000E-6	6.705570000E-8	2.955140000E+2
1.004460000E+1	1.504495181E-2	-2.153230000E-6	7.264360000E-8	2.977050000E+2
1.003440000E+1	1.504495181E-2	-2.132740000E-6	7.450630000E-8	2.998310000E+2
1.002240000E+1	1.504495181E-2	-2.089900000E-6	5.029160000E-8	3.021970000E+2
1.001100000E+1	1.504495181E-2	-2.112250000E-6	7.264360000E-8	3.044850000E+2
1.000000000E+1	1.504495181E-2	-2.173720000E-6	6.891830000E-8	3.069100000E+2
9.989400000E+0	1.504495181E-2	-2.119700000E-6	9.127010000E-8	3.085930000E+2
9.978400000E+0	1.504495181E-2	-2.101080000E-6	5.960510000E-8	3.111900000E+2
9.966900000E+0	1.504495181E-2	-2.108530000E-6	4.284110000E-8	3.131360000E+2
9.956400000E+0	1.504495181E-2	-2.155090000E-6	3.725310000E-8	3.153980000E+2
9.944700000E+0	1.504495181E-2	-2.114120000E-6	7.636890000E-8	3.177810000E+2
9.934100000E+0	1.504495181E-2	-2.162550000E-6	7.450630000E-8	3.199810000E+2
9.923500000E+0	1.504495181E-2	-2.151370000E-6	7.823160000E-8	3.220620000E+2
9.910800000E+0	1.504495181E-2	-2.104800000E-6	5.587960000E-8	3.244530000E+2
9.900000000E+0	1.504495181E-2	-2.123430000E-6	7.636890000E-8	3.267750000E+2
9.888800000E+0	1.504495181E-2	-2.104800000E-6	8.381950000E-8	3.291300000E+2
9.877500000E+0	1.504495181E-2	-2.155090000E-6	6.333040000E-8	3.313140000E+2
9.866700000E+0	1.504495181E-2	-2.129020000E-6	8.009420000E-8	3.334270000E+2
9.854000000E+0	1.504495181E-2	-2.130880000E-6	7.823160000E-8	3.359370000E+2
9.842200000E+0	1.504495181E-2	-2.119700000E-6	5.215430000E-8	3.383300000E+2
9.830800000E+0	1.504495181E-2	-2.181170000E-6	8.381950000E-8	3.404440000E+2
9.819600000E+0	1.504495181E-2	-2.129020000E-6	7.636890000E-8	3.425830000E+2
9.808200000E+0	1.504495181E-2	-2.125290000E-6	1.080340000E-7	3.451290000E+2
9.796900000E+0	1.504495181E-2	-2.125290000E-6	9.499540000E-8	3.472530000E+2
9.785200000E+0	1.504495181E-2	-2.170000000E-6	5.587960000E-8	3.496670000E+2
9.773800000E+0	1.504495181E-2	-2.132740000E-6	8.754480000E-8	3.519420000E+2
9.763000000E+0	1.504495181E-2	-2.125290000E-6	6.146770000E-8	3.539400000E+2
9.752800000E+0	1.504495181E-2	-2.115980000E-6	8.381950000E-8	3.565660000E+2
9.741000000E+0	1.504495181E-2	-2.114120000E-6	8.381950000E-8	3.586040000E+2
9.729200000E+0	1.504495181E-2	-2.155090000E-6	1.024460000E-7	3.610370000E+2
9.717700000E+0	1.504495181E-2	-2.136470000E-6	8.009420000E-8	3.631970000E+2
9.706600000E+0	1.504495181E-2	-2.151370000E-6	4.656640000E-8	3.652850000E+2
9.696100000E+0	1.504495181E-2	-2.097350000E-6	8.568210000E-8	3.675260000E+2
9.685100000E+0	1.504495181E-2	-2.099220000E-6	4.097840000E-8	3.697900000E+2
9.674600000E+0	1.504495181E-2	-2.110390000E-6	1.247980000E-7	3.719310000E+2
9.664000000E+0	1.504495181E-2	-2.123430000E-6	7.450630000E-8	3.740770000E+2
9.653900000E+0	1.504495181E-2	-2.108530000E-6	6.519300000E-8	3.760760000E+2
9.643200000E+0	1.504495181E-2	-2.119700000E-6	5.029160000E-8	3.783200000E+2
9.631300000E+0	1.504495181E-2	-2.110390000E-6	9.313270000E-8	3.803150000E+2
9.619500000E+0	1.504495181E-2	-2.153230000E-6	1.303860000E-8	3.830030000E+2
9.607900000E+0	1.504495181E-2	-2.138330000E-6	4.842900000E-8	3.849990000E+2
9.596400000E+0	1.504495181E-2	-2.095490000E-6	1.154840000E-7	3.874140000E+2
9.585100000E+0	1.504495181E-2	-2.168130000E-6	1.266610000E-7	3.897140000E+2
9.572900000E+0	1.504495181E-2	-2.153230000E-6	6.333040000E-8	3.920610000E+2
9.562800000E+0	1.504495181E-2	-2.115980000E-6	7.264360000E-8	3.942280000E+2
9.550000000E+0	1.504495181E-2	-2.162550000E-6	-1.676390000E-8	3.967220000E+2
9.537200000E+0	1.504495181E-2	-2.145780000E-6	1.098970000E-7	3.993430000E+2
9.525000000E+0	1.504495181E-2	-2.140190000E-6	6.891830000E-8	4.016760000E+2
9.514000000E+0	1.504495181E-2	-2.101080000E-6	5.215430000E-8	4.039230000E+2
9.501500000E+0	1.504495181E-2	-2.136470000E-6	4.284110000E-8	4.063330000E+2
9.490100000E+0	1.504495181E-2	-2.119700000E-6	5.774220000E-8	4.087380000E+2
9.478600000E+0	1.504495181E-2	-2.127160000E-6	7.450630000E-8	4.106100000E+2
9.468200000E+0	1.504495181E-2	-2.190490000E-6	7.078100000E-8	4.125880000E+2
9.457200000E+0	1.504495181E-2	-2.171860000E-6	7.078100000E-8	4.153180000E+2
9.445300000E+0	1.504495181E-2	-2.125290000E-6	6.891830000E-8	4.176640000E+2
9.433500000E+0	1.504495181E-2	-2.097350000E-6	6.333040000E-8	4.199340000E+2
9.422000000E+0	1.504495181E-2	-2.132740000E-6	7.078100000E-8	4.223360000E+2
9.411000000E+0	1.504495181E-2	-2.175580000E-6	8.940740000E-8	4.246310000E+2
9.400300000E+0	1.504495181E-2	-2.123430000E-6	1.173470000E-7	4.266240000E+2
9.388500000E+0	1.504495181E-2	-2.115980000E-6	9.313280000E-9	4.292590000E+2
9.376900000E+0	1.504495181E-2	-2.143920000E-6	3.911580000E-8	4.312910000E+2
9.364800000E+0	1.504495181E-2	-2.151370000E-6	7.078100000E-8	4.336690000E+2
9.353600000E+0	1.504495181E-2	-2.177450000E-6	8.940740000E-8	4.359160000E+2
9.342000000E+0	1.504495181E-2	-2.142060000E-6	3.352780000E-8	4.383090000E+2
9.330700000E+0	1.504495181E-2	-2.125290000E-6	3.539050000E-8	4.404830000E+2
9.320500000E+0	1.504495181E-2	-2.212840000E-6	6.333040000E-8	4.426290000E+2
9.307700000E+0	1.504495181E-2	-2.175580000E-6	6.333040000E-8	4.451660000E+2
9.297600000E+0	1.504495181E-2	-2.177450000E-6	4.470370000E-8	4.471320000E+2
9.287300000E+0	1.504495181E-2	-2.104800000E-6	6.333040000E-8	4.492540000E+2
9.277000000E+0	1.504495181E-2	-2.138330000E-6	8.195680000E-8	4.514240000E+2
9.266200000E+0	1.504495181E-2	-2.102940000E-6	2.235190000E-8	4.535630000E+2
9.255500000E+0	1.504495181E-2	-2.194210000E-6	7.078100000E-8	4.557050000E+2
9.243800000E+0	1.504495181E-2	-2.130880000E-6	6.333040000E-8	4.580510000E+2
9.232600000E+0	1.504495181E-2	-2.166270000E-6	8.195680000E-8	4.600810000E+2
9.219600000E+0	1.504495181E-2	-2.170000000E-6	3.166520000E-8	4.626990000E+2
9.209000000E+0	1.504495181E-2	-2.263130000E-6	4.842900000E-8	4.653710000E+2
9.197300000E+0	1.504495181E-2	-2.153230000E-6	1.434250000E-7	4.673850000E+2
9.186700000E+0	1.504495181E-2	-2.140190000E-6	7.823160000E-8	4.693630000E+2
9.175100000E+0	1.504495181E-2	-2.181170000E-6	3.911580000E-8	4.716700000E+2
9.163900000E+0	1.504495181E-2	-2.205390000E-6	8.381950000E-8	4.740670000E+2
9.152700000E+0	1.504495181E-2	-2.140190000E-6	5.587960000E-8	4.761750000E+2
9.141000000E+0	1.504495181E-2	-2.158820000E-6	1.303860000E-8	4.783190000E+2
9.129400000E+0	1.504495181E-2	-2.071280000E-6	3.352780000E-8	4.808460000E+2
9.118600000E+0	1.504495181E-2	-2.138330000E-6	5.401690000E-8	4.832380000E+2
9.108600000E+0	1.504495181E-2	-2.147640000E-6	9.872060000E-8	4.852440000E+2
9.097700000E+0	1.504495181E-2	-2.173720000E-6	7.264360000E-8	4.871120000E+2
9.085700000E+0	1.504495181E-2	-2.164410000E-6	1.024460000E-7	4.896660000E+2
9.073400000E+0	1.504495181E-2	-2.177450000E-6	9.872060000E-8	4.921760000E+2
9.061300000E+0	1.504495181E-2	-2.143920000E-6	6.891830000E-8	4.946140000E+2
9.049100000E+0	1.504495181E-2	-2.147640000E-6	8.940740000E-8	4.968410000E+2
9.037300000E+0	1.504495181E-2	-2.138330000E-6	5.774220000E-8	4.992440000E+2
9.026900000E+0	1.504495181E-2	-2.209110000E-6	5.587960000E-8	5.014500000E+2
9.014100000E+0	1.504495181E-2	-2.143920000E-6	4.656640000E-8	5.039600000E+2
9.003600000E+0	1.504495181E-2	-2.156960000E-6	8.568210000E-8	5.060950000E+2
8.991400000E+0	1.504495181E-2	-2.168130000E-6	9.127010000E-8	5.085700000E+2
9.001700000E+0	1.504495181E-2	-2.119700000E-6	9.127010000E-8	5.244300000E+2
